DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
16/11/25,19:45,Italy,Norway,54,17,29,38,62,69,31,FST
16/11/25,13:00,Drancy,Beauvais,33,50,17,66,34,58,42,FST
16/11/25,13:00,SA Merignac,Colomiers,19,50,31,42,58,67,33,FST
16/11/25,13:00,Camon,US Lusitanos Saint-Maur,24,5,71,40,60,57,43,FST
16/11/25,14:45,EBBE,Bordeaux,6,5,89,14,86,19,81,FST
16/11/25,11:00,Ellas Syros,Kissamikos,57,20,23,73,27,32,68,FST
16/11/25,12:00,Asteras Tripolis II,Iraklis 1908,32,7,61,66,34,34,66,FST
16/11/25,13:00,Kavala,Kampaniakos Chalastra,51,30,19,30,70,58,42,FST
16/11/25,13:00,Kallithea,Egaleo,61,14,25,34,66,65,35,FST
16/11/25,13:00,Panargiakos,Ilioupoli,33,47,20,67,33,33,67,FST
16/11/25,15:00,Panionios,Olympiakos Piraeus II,71,13,16,66,34,32,68,FST
16/11/25,00:00,Cayman Islands,Anguilla,71,12,17,58,42,37,63,FST
16/11/25,00:00,Colombia,New Zealand,86,5,9,64,36,30,70,FST
16/11/25,01:00,Mexico,Uruguay,18,48,34,67,33,62,38,FST
16/11/25,04:10,Machida Zelvia,FC Tokyo,58,16,26,71,29,32,68,FST
16/11/25,06:05,Vissel Kobe,Sanfrecce Hiroshima,19,47,34,66,34,71,29,FST
16/11/25,01:00,Irapuato,Mineros de Zacatecas,51,29,20,42,58,66,34,FST
16/11/25,23:00,Cancún,Monarcas,61,12,27,61,39,40,60,FST
16/11/25,20:00,Sport Boys,Alianza Atletico,48,30,22,66,34,34,66,FST
16/11/25,18:00,UCV Moquegua,Cesar Vallejo,31,47,22,67,33,32,68,FST
16/11/25,11:00,Felgueiras 1932,SC Farense,32,51,17,68,32,61,39,FST
16/11/25,18:00,Leixoes,Chaves,7,41,52,32,68,57,43,FST
16/11/25,09:30,Petržalka,Slovan Bratislava II,72,8,20,31,69,67,33,FST
16/11/25,10:00,Slávia TU Košice,Šamorín,18,56,26,39,61,64,36,FST
16/11/25,13:00,AD Ceuta,Leganes,33,47,20,71,29,34,66,FST
16/11/25,15:15,Almeria,Cadiz,68,13,19,41,59,55,45,FST
16/11/25,15:15,Sporting Gijon,Eibar,53,28,19,72,28,29,71,FST
16/11/25,17:30,Cordoba,Deportivo La Coruna,33,48,19,38,62,71,29,FST
16/11/25,17:30,Mirandes,Burgos,4,50,46,72,28,28,72,FST
16/11/25,20:00,Real Zaragoza,Huesca,49,28,23,72,28,28,72,FST
16/11/25,15:00,Ourense CF,CD Guadalajara S.A.D.,52,30,18,76,24,30,70,FST
16/11/25,17:30,Athletic Bilbao B,CD Arenteiro,57,17,26,73,27,26,74,FST
16/11/25,17:30,CF Talavera,Unionistas de Salamanca CF,51,32,17,79,21,29,71,FST
16/11/25,17:45,Racing Ferrol,Zamora CF,65,11,24,69,31,29,71,FST
16/11/25,11:00,Alcorcon,Atletico Madrid B,32,48,20,76,24,30,70,FST
16/11/25,11:00,Antequera,Sevilla Atletico,60,14,26,75,25,27,73,FST
16/11/25,11:00,Real Murcia,Teruel,64,16,20,77,23,28,72,FST
16/11/25,11:00,Juventud Torremolinos CF,Algeciras CF,18,57,25,70,30,39,61,FST
16/11/25,13:15,Gimnastic,Marbella FC,68,10,22,70,30,28,72,FST
16/11/25,15:30,Eldense,Hercules,59,15,26,74,26,23,77,FST
16/11/25,20:00,CE Europa,FC Cartagena,55,16,29,66,34,34,66,FST
16/11/25,21:00,Liverpool Montevideo,Penarol,34,7,59,35,65,61,39,FST
16/11/25,01:30,FC Tulsa,New Mexico United,58,16,26,42,58,65,35,FST
